id,brand,category,name,retail_price,department,sku,distribution_center_id,cost,product_weight_g,product_length_cm,product_height_cm,product_width_cm,inventory_item_id,inventory_quantity,inventory_location
7475198918739,Pepper,Intimates,All Over Lace Lift Up Bra Bisou,68.0,Womens,BRA030BI40AA,1,27.200000000000003,150.0,25.0,15.0,5.0,42309629182035,100,MAIN_WAREHOUSE
7475198918739,Pepper,Intimates,All Over Lace Lift Up Bra Bisou,68.0,Womens,BRA030BI40B,1,27.200000000000003,150.0,25.0,15.0,5.0,42309629214803,100,MAIN_WAREHOUSE
7475198918739,Pepper,Intimates,All Over Lace Lift Up Bra Bisou,68.0,Womens,BRA030BI42A,1,27.200000000000003,150.0,25.0,15.0,5.0,42309629247571,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO30A,1,22.0,150.0,25.0,15.0,5.0,42323167084627,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO30B,1,22.0,150.0,25.0,15.0,5.0,42323167117395,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO32AA,1,22.0,150.0,25.0,15.0,5.0,42323167150163,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO32A,1,22.0,150.0,25.0,15.0,5.0,42323167182931,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO32B,1,22.0,150.0,25.0,15.0,5.0,42323167215699,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO34A,1,22.0,150.0,25.0,15.0,5.0,42323167248467,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO34AA,1,22.0,150.0,25.0,15.0,5.0,42323167281235,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO34B,1,22.0,150.0,25.0,15.0,5.0,42323167314003,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO36AA,1,22.0,150.0,25.0,15.0,5.0,42323167346771,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO36A,1,22.0,150.0,25.0,15.0,5.0,42323167379539,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO36B,1,22.0,150.0,25.0,15.0,5.0,42323167412307,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO38AA,1,22.0,150.0,25.0,15.0,5.0,42323167445075,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO38A,1,22.0,150.0,25.0,15.0,5.0,42323167477843,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO38B,1,22.0,150.0,25.0,15.0,5.0,42323167510611,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO40AA,1,22.0,150.0,25.0,15.0,5.0,42323167543379,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO40A,1,22.0,150.0,25.0,15.0,5.0,42323167576147,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO40B,1,22.0,150.0,25.0,15.0,5.0,42323167608915,100,MAIN_WAREHOUSE
7478902620243,Pepper,Intimates,Supima® Cotton Lift Up Bra Flora,55.0,Womens,BRA028FO42A,1,22.0,150.0,25.0,15.0,5.0,42323167641683,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU30A,1,26.0,150.0,25.0,15.0,5.0,40047345434707,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU30B,1,26.0,150.0,25.0,15.0,5.0,40047345467475,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU32AA,1,26.0,150.0,25.0,15.0,5.0,40047345500243,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU32A,1,26.0,150.0,25.0,15.0,5.0,40047345533011,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU32B,1,26.0,150.0,25.0,15.0,5.0,40047345565779,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU34AA,1,26.0,150.0,25.0,15.0,5.0,40047345598547,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU34A,1,26.0,150.0,25.0,15.0,5.0,40047345631315,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU34B,1,26.0,150.0,25.0,15.0,5.0,40047345664083,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU36AA,1,26.0,150.0,25.0,15.0,5.0,40047345696851,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU36A,1,26.0,150.0,25.0,15.0,5.0,40047345729619,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU36B,1,26.0,150.0,25.0,15.0,5.0,40047345762387,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU38AA,1,26.0,150.0,25.0,15.0,5.0,40047345795155,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU38A,1,26.0,150.0,25.0,15.0,5.0,40047345827923,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU38B,1,26.0,150.0,25.0,15.0,5.0,40047345860691,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU40AA,1,26.0,150.0,25.0,15.0,5.0,40047345926227,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU40A,1,26.0,150.0,25.0,15.0,5.0,40047345893459,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU40B,1,26.0,150.0,25.0,15.0,5.0,41132507005011,100,MAIN_WAREHOUSE
6789832998995,Pepper,Intimates,Lift Up Bra Buff,65.0,Womens,LUB01BU42A,1,26.0,150.0,25.0,15.0,5.0,41890909454419,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD30A,1,26.0,150.0,25.0,15.0,5.0,41303038853203,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD30A,1,26.0,150.0,25.0,15.0,5.0,41778056953939,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD30B,1,26.0,150.0,25.0,15.0,5.0,41303038885971,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD30B,1,26.0,150.0,25.0,15.0,5.0,41778056986707,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD32A,1,26.0,150.0,25.0,15.0,5.0,41303038918739,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD32A,1,26.0,150.0,25.0,15.0,5.0,41778057019475,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD32AA,1,26.0,150.0,25.0,15.0,5.0,41303038951507,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD32AA,1,26.0,150.0,25.0,15.0,5.0,41778057052243,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD32B,1,26.0,150.0,25.0,15.0,5.0,41303038984275,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD32B,1,26.0,150.0,25.0,15.0,5.0,41778057085011,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD34A,1,26.0,150.0,25.0,15.0,5.0,41303039017043,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD34A,1,26.0,150.0,25.0,15.0,5.0,41778057117779,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD34AA,1,26.0,150.0,25.0,15.0,5.0,41303039082579,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD34AA,1,26.0,150.0,25.0,15.0,5.0,41778057150547,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD34B,1,26.0,150.0,25.0,15.0,5.0,41303039115347,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD34B,1,26.0,150.0,25.0,15.0,5.0,41778057183315,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD36A,1,26.0,150.0,25.0,15.0,5.0,41303039148115,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD36A,1,26.0,150.0,25.0,15.0,5.0,41778057216083,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD36AA,1,26.0,150.0,25.0,15.0,5.0,41303039180883,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD36AA,1,26.0,150.0,25.0,15.0,5.0,41778057248851,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD36B,1,26.0,150.0,25.0,15.0,5.0,41303039213651,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD36B,1,26.0,150.0,25.0,15.0,5.0,41778057281619,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD38A,1,26.0,150.0,25.0,15.0,5.0,41303039246419,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD38A,1,26.0,150.0,25.0,15.0,5.0,41778057314387,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD38AA,1,26.0,150.0,25.0,15.0,5.0,41303039279187,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD38AA,1,26.0,150.0,25.0,15.0,5.0,41778057347155,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD38B,1,26.0,150.0,25.0,15.0,5.0,41303039311955,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD38B,1,26.0,150.0,25.0,15.0,5.0,41778057379923,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD40A,1,26.0,150.0,25.0,15.0,5.0,41303039344723,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD40A,1,26.0,150.0,25.0,15.0,5.0,41778057412691,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD40AA,1,26.0,150.0,25.0,15.0,5.0,41303039377491,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD40AA,1,26.0,150.0,25.0,15.0,5.0,41778057445459,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD40B,1,26.0,150.0,25.0,15.0,5.0,41778057478227,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD40B,1,26.0,150.0,25.0,15.0,5.0,41778057510995,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,ZGW01SD42A,1,26.0,150.0,25.0,15.0,5.0,41778057543763,100,MAIN_WAREHOUSE
7135021924435,Pepper,Intimates,Zero-G Wirefree Lift Up Bra Sand,65.0,Womens,BRA035SD42A,1,26.0,150.0,25.0,15.0,5.0,41778057576531,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGXXS,1,20.0,150.0,25.0,15.0,5.0,42323171999827,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGXS,1,20.0,150.0,25.0,15.0,5.0,42323172032595,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGSM,1,20.0,150.0,25.0,15.0,5.0,42323172065363,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGME,1,20.0,150.0,25.0,15.0,5.0,42323172098131,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGLA,1,20.0,150.0,25.0,15.0,5.0,42323172130899,100,MAIN_WAREHOUSE
7478903177299,Pepper,Intimates,Supima® Cotton Wirefree Bra Heather Grey,50.0,Womens,BRA036HGXL,1,20.0,150.0,25.0,15.0,5.0,42323172163667,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL30A,1,24.0,150.0,25.0,15.0,5.0,39444015251539,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL30B,1,24.0,150.0,25.0,15.0,5.0,39444015284307,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL32AA,1,24.0,150.0,25.0,15.0,5.0,39444015317075,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL32A,1,24.0,150.0,25.0,15.0,5.0,39444015349843,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL32B,1,24.0,150.0,25.0,15.0,5.0,39444015382611,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL34AA,1,24.0,150.0,25.0,15.0,5.0,39444015415379,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL34A,1,24.0,150.0,25.0,15.0,5.0,39444015448147,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL34B,1,24.0,150.0,25.0,15.0,5.0,39444015480915,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL36AA,1,24.0,150.0,25.0,15.0,5.0,39444015513683,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL36A,1,24.0,150.0,25.0,15.0,5.0,39444015546451,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL36B,1,24.0,150.0,25.0,15.0,5.0,39444015579219,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL38AA,1,24.0,150.0,25.0,15.0,5.0,39444015611987,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL38A,1,24.0,150.0,25.0,15.0,5.0,39444015644755,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL38B,1,24.0,150.0,25.0,15.0,5.0,39444015677523,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL40A,1,24.0,150.0,25.0,15.0,5.0,39444015710291,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL40AA,1,24.0,150.0,25.0,15.0,5.0,39757686931539,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL40B,1,24.0,150.0,25.0,15.0,5.0,40843372986451,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL42A,1,24.0,150.0,25.0,15.0,5.0,41933872332883,100,MAIN_WAREHOUSE
6608541352019,Pepper,Intimates,MVP Multiway Strapless Bra Black,60.0,Womens,STL01BL42AA,1,24.0,150.0,25.0,15.0,5.0,41933872365651,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF30A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274039379,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF30B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274072147,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF32AA,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274104915,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF32A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274137683,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF32B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274170451,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF34AA,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274203219,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF34A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274235987,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF34B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274268755,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF36AA,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274301523,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF36A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274334291,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF36B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274367059,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF38AA,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274399827,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF38A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274432595,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF38B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274465363,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF40AA,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274498131,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF40A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274530899,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF40B,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274563667,100,MAIN_WAREHOUSE
7478913597523,Pepper,Intimates,Embroidery Unlined Demi Bra Le Fleur,78.0,Womens,BRA032LF42A,1,31.200000000000003,150.0,25.0,15.0,5.0,42323274596435,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI30A,1,39.2,150.0,25.0,15.0,5.0,42323367526483,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI30B,1,39.2,150.0,25.0,15.0,5.0,42323367559251,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI32AA,1,39.2,150.0,25.0,15.0,5.0,42323367592019,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI32A,1,39.2,150.0,25.0,15.0,5.0,42323367624787,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI32B,1,39.2,150.0,25.0,15.0,5.0,42323367657555,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI34AA,1,39.2,150.0,25.0,15.0,5.0,42323367690323,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI34A,1,39.2,150.0,25.0,15.0,5.0,42323367723091,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI34B,1,39.2,150.0,25.0,15.0,5.0,42323367755859,100,MAIN_WAREHOUSE
7478922215507,Pepper,Intimates,Lace Lift Up Teddy Bisou,98.0,Womens,BW002BI36AA,1,39.2,150.0,25.0,15.0,5.0,42323367788627,100,MAIN_WAREHOUSE
